,ID,duration,wav,province_code,wrd
509,jj-st_set1_collectorjj14_speakerjj19_92_5,3.78,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_92_5.wav,jj,일 끗나거덜랑 어드레 가지 말앙 고짝 집더레 옵서예
346,jj-st_set3_collectorjj14_speakerjj33_69_8,5.839,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_69_8.wav,jj,웨바농 코 톧아지기 쉬우난 조심허라 허는 말이 이신디 무슨 말인지 알아지크냐
81,jj-st_set3_collectorjj87_speakerjj715_49_5,4.659,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj87/st_set3_collectorjj87_speakerjj715_49_5.wav,jj,언치냑 옆집이 도둑들어쩬 해라 문단속 잘행 다니라이
1118,jj-st_set2_collectorjj15_speakerjj56_84_9,7.559,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_84_9.wav,jj,알녁칩이 이사 온 사름이우다 인사도 허곡 이 떡 먹어 봅센 드리젠 와쑤다
1184,jj-st_set2_collectorjj15_speakerjj61_63_7-1,1.831,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_63_7-1.wav,jj,걸 촘대엔 허메
1349,jj-st_set1_collectorjj9_speakerjj14_14_7,3.939,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_14_7.wav,jj,서너 참이나 되는 질 걸어오멍 내내 어멍 생각을 헷주마씨
697,jj-st_set3_collectorjj14_speakerjj35_56_5,3.219,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_56_5.wav,jj,버스에 전화기 놔뒁 내렷저게 어떵허코
1465,jj-st_set1_collectorjj11_speakerjj15_78_7,5.329,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj11/st_set1_collectorjj11_speakerjj15_78_7.wav,jj,고치 음식을 먹어신디 누겐 두드레기가 막 나곡 누겐 펜두룽 헷저이
1109,jj-st_set2_collectorjj15_speakerjj61_42_4,2.903,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_42_4.wav,jj,양 이디 사고 낫수다 일일구에 신고해 줍서
684,jj-st_set1_collectorjj14_speakerjj29_88_5,2.959,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_88_5.wav,jj,밧디 갈 거민 저냑 때 오면서 노물 켕 오라이
1085,jj-st_set2_collectorjj15_speakerjj61_110_3,2.595,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_110_3.wav,jj,내일 일포주만은 오늘 조문 가도 어떵 안허여
525,jj-st_set3_collectorjj14_speakerjj40_110_8,6.819,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_110_8.wav,jj,이젠 시집 장게갈 때 호로 잔치헹 끗나주만은 전엔 사흘을 잔치헤나서
1119,jj-st_set2_collectorjj15_speakerjj56_102_4,1.999,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_102_4.wav,jj,마릿문을 대문이렌 헙니까
11,jj-say_set1_collectorjj14_speakerjj31_10_0_32-1,10.003,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj14/say_set1_collectorjj14_speakerjj31_10_0_32-1.wav,jj,지금은 이제 다 집 고쳐 가지고 옛날에 바 마루도 나무 마루바닥이었신디 세멘으로 헹이네
709,jj-st_set1_collectorjj14_speakerjj19_71_6,4.308,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_71_6.wav,jj,도세기 배고프민 돌아나난 때 뒈민 것 잘 주라이
437,jj-st_set1_collectorjj14_speakerjj19_56_5,2.963,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_56_5.wav,jj,낭 그늘에 앚앙 호꼼 쉬엇당 허게
1159,jj-st_set2_collectorjj15_speakerjj56_44_7,6.308,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_44_7.wav,jj,이 바당은 이딘 아픈 야픈디 저레 가민 막 지프난 멩심헤사 허여
1470,jj-st_set1_collectorjj11_speakerjj15_101_4,2.343,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj11/st_set1_collectorjj11_speakerjj15_101_4.wav,jj,미녕 싀 필만 사쿠다
164,jj-st_set1_collectorjj14_speakerjj19_33_7,4.491,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_33_7.wav,jj,어시민 애꼉 먹고 이시민 노놩 먹고 경덜 살앗저
1388,jj-st_set1_collectorjj21_speakerjj103_50_6,3.399,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_50_6.wav,jj,이 강생이 집 백가때에 돌아다니지 못하게 걸려 맵어
386,jj-st_set1_collectorjj14_speakerjj19_86_4,2.59,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_86_4.wav,jj,그디서 메역을 잘 말려 줍서
1039,jj-st_set1_collectorjj58_speakerjj206_45_2,1.739,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_45_2.wav,jj,이번이 큰똘을 폴게 뒈수다
694,jj-st_set1_collectorjj14_speakerjj29_58_6,4.043,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_58_6.wav,jj,똠떼기사 시원허민 낫으난 거씬 목욕헤 불라
691,jj-st_set1_collectorjj14_speakerjj95_19_6,4.719,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj95_19_6.wav,jj,골레기 둘리가 맨날 정 부텅 뎅기멍 고치 놀곡 싸우고 헙니다
447,jj-st_set3_collectorjj14_speakerjj35_67_5,3.379,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_67_5.wav,jj,아이들 자기네 냥으로 옷 졸바로 입엉 학교 잘 가신가
646,jj-st_set3_collectorjj14_speakerjj33_58_5,3.422,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_58_5.wav,jj,저기 사고낫수다 그레 가지 말앙 일로 갑서
1401,jj-st_set1_collectorjj21_speakerjj103_10_8,5.079,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_10_8.wav,jj,족은 똘이 신랑 고슴이엔 멕아리 엇인 놈 데리고 왓어라
1337,jj-st_set1_collectorjj9_speakerjj14_91_4,2.119,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_91_4.wav,jj,게난 위험허난 가지 말렌 곧지 안헤샤게
350,jj-st_set1_collectorjj14_speakerjj92_8_5,3.044,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj92_8_5.wav,jj,하르방 고만이 싯당 무신 거렁청헌 소릴 헴수과
1426,jj-st_set1_collectorjj21_speakerjj103_25_5,2.758,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_25_5.wav,jj,가이가 할망 하르방덜 노는 디 가크냐
1333,jj-st_set1_collectorjj9_speakerjj14_17_5,1.999,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_17_5.wav,jj,오널랑 꼬딱허지 말앙 집에 이스라이
476,jj-st_set1_collectorjj14_speakerjj19_65_8-1,2.227,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_65_8-1.wav,jj,안트레 들어왕 저녁 먹엉 갑서
981,jj-st_set1_collectorjj58_speakerjj206_99_4,2.981,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_99_4.wav,jj,누게 줄 모저고 누게 줄 신이라니
1083,jj-st_set2_collectorjj15_speakerjj61_73_5,3.199,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_73_5.wav,jj,누게네 미깡밧디 미깡이 경 지락지락 욜아십디가
38,jj-say_set1_collectorjj10_speakerjj13_47_0_33-4,0.919,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_47_0_33-4.wav,jj,힘들어
359,jj-st_set3_collectorjj14_speakerjj40_47_4,3.45,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_47_4.wav,jj,그 약방 어디라나신디 지금 못 촞으크라
584,jj-st_set1_collectorjj14_speakerjj29_17_5,2.597,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_17_5.wav,jj,오널랑 꼬딱허지 말앙 집이 이시라이
420,jj-st_set1_collectorjj14_speakerjj19_78_8,6.288,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_78_8.wav,jj,고치 음식을 먹어신디 누겐 두드레기가 막 나곡 누겐 펜지룽햇저이
1461,jj-st_set1_collectorjj11_speakerjj15_43_5,3.646,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj11/st_set1_collectorjj11_speakerjj15_43_5.wav,jj,우리 집 지집아인 학교 갓단 아직 안 와신디
1455,jj-st_set1_collectorjj11_speakerjj15_1_5,2.679,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj11/st_set1_collectorjj11_speakerjj15_1_5.wav,jj,그 아방에 그 아덜 그 어멍에 그 똘인게게
1064,jj-st_set2_collectorjj15_speakerjj56_53_5,3.199,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_53_5.wav,jj,아이덜 옷은 다 나냥으로 멘들앙 입젼
485,jj-st_set1_collectorjj14_speakerjj96_24_3,1.87,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj96_24_3.wav,jj,어떵 그짓말도 고정 들엄시니
853,jj-st_set1_collectorjj36_speakerjj203_44_4,2.932,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj203_44_4.wav,jj,큰아부진 무신 따문에 일본에 가낫수광
107,jj-st_set1_collectorjj14_speakerjj29_66_7,4.423,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_66_7.wav,jj,씰 모녀 삐영 밧을 갈민 씨 우트레 흙이 더꺼질 거 아니라
172,jj-st_set1_collectorjj14_speakerjj29_98_5,4.45,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_98_5.wav,jj,추우난 새벡이 나가젠 허민 옷 돈돈허게 입어산다
975,jj-st_set1_collectorjj58_speakerjj206_88_4,2.939,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_88_4.wav,jj,밧디 갈 거민 저녁 때 오멍 노물 케영 오라이
727,jj-st_set3_collectorjj14_speakerjj33_28_5,2.331,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_28_5.wav,jj,게역 시원허게 허영 드리카마씨
450,jj-st_set1_collectorjj14_speakerjj19_90_8-0,1.597,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_90_8-0.wav,jj,아이고 큰일 낫저
110,jj-st_set3_collectorjj14_speakerjj40_94_5,3.768,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_94_5.wav,jj,초집덜 지붕 새로 일지 안허민 물 새주게
681,jj-st_set3_collectorjj14_speakerjj40_42_4,2.246,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_42_4.wav,jj,그 보리 담은 항 고득아시냐
1331,jj-st_set1_collectorjj9_speakerjj14_41_6,2.859,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_41_6.wav,jj,아방 먼저 죽어 부난 우리 어멍 질레 늙엇주마씨
1026,jj-st_set1_collectorjj58_speakerjj206_12_4,3.719,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_12_4.wav,jj,솔쩨기 웃으멍 말허는 거 보난 새각시 막 착험직 헙디다
297,jj-st_set1_collectorjj14_speakerjj29_62_4,2.96,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_62_4.wav,jj,미깡 타다근에 고세에 손 다치주게
232,jj-st_set1_collectorjj14_speakerjj29_28_6,4.085,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_28_6.wav,jj,야이 지만 새 옷 안 사 주난 학교 안 가켄 헴수다
1480,jj-st_set1_collectorjj11_speakerjj15_35_4,2.698,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj11/st_set1_collectorjj11_speakerjj15_35_4.wav,jj,느영 나영 둘리가 이거 못 허크냐
302,jj-st_set3_collectorjj14_speakerjj35_100_6,3.059,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_100_6.wav,jj,옛날 집덜 고팡은 어느 편이 이십니까
151,jj-st_set3_collectorjj14_speakerjj40_36_5,3.879,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_36_5.wav,jj,우리 아들은 고기 반찬 엇이민 먹을 것 엇덴 허여
1106,jj-st_set2_collectorjj15_speakerjj56_56_6,4.519,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_56_6.wav,jj,옷덜 뽈덴 내놩 보난 뽈레가 잘도 하다
210,jj-st_set1_collectorjj14_speakerjj29_95_5,3.299,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_95_5.wav,jj,경헌디 무사 영 추우냐 얼엉 죽으켜
885,jj-st_set1_collectorjj36_speakerjj207_71_7,5.409,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj207_71_7.wav,jj,도새기 배고픔은 돌아나난 때 되면 겉 잘 주라이
775,jj-st_set3_collectorjj36_speakerjj269_82_5,3.659,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set3_collectorjj36_speakerjj269_82_5.wav,jj,오늘 바당 물 싸신디 보말 잡으레 가카
1284,jj-st_set1_collectorjj9_speakerjj14_55_3,1.325,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_55_3.wav,jj,니 무신 걱쩡이시냐
690,jj-st_set1_collectorjj14_speakerjj29_82_7,5.114,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_82_7.wav,jj,식게날은 궤기적에 모물묵에 떡에 먹을 게 핫주게
411,jj-st_set1_collectorjj14_speakerjj19_36_7-1,3.303,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_36_7-1.wav,jj,두린 땐 고생도 허곡 헤사 큰 사람 된다
343,jj-st_set3_collectorjj14_speakerjj40_85_6,4.899,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_85_6.wav,jj,아이덜이영 겡이 잡으멍 놀단 보난 해 지는 줄 몰란
30,jj-say_set1_collectorjj10_speakerjj13_38_0_33-3,3.599,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_38_0_33-3.wav,jj,깝깝허여이 이거
1394,jj-st_set1_collectorjj21_speakerjj103_59_8,4.979,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_59_8.wav,jj,옛날에 약이 어시하니 머리 아프대 약 먹고 캐져샤에
237,jj-st_set1_collectorjj14_speakerjj19_82_8,5.272,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_82_8.wav,jj,식게날은 궤기적에 모물묵에 떡에 먹을 게 핫주게
1298,jj-st_set1_collectorjj9_speakerjj14_23_5,2.699,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_23_5.wav,jj,삼춘 우리 집의 일 소도리 행 당기지 맙서
688,jj-st_set3_collectorjj14_speakerjj35_95_7,5.059,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_95_7.wav,jj,우린 안거리 밧거리 허고 쉐막 또로 헹 세 거리 집이랏주
208,jj-st_set1_collectorjj14_speakerjj19_101_4,1.556,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_101_4.wav,jj,미녕 싀 필만 사쿠다
1241,jj-st_set2_collectorjj15_speakerjj56_110_7,3.545,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_110_7.wav,jj,낼이 일포주만은 오늘 조문 가도 어떵 안허여
713,jj-st_set1_collectorjj14_speakerjj29_71_6,4.494,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_71_6.wav,jj,도세기 배고프민 돌아나난 때 뒈민 것 잘 주라이
54,jj-say_set1_collectorjj10_speakerjj13_56_0_32-2,6.523,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_56_0_32-2.wav,jj,걘디 늙으이 호금 쉬어야 하는디 일만 해졈서
851,jj-st_set1_collectorjj36_speakerjj207_68_4,3.019,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj207_68_4.wav,jj,보릴 무껑 눌엇단 태작을 헌다
56,jj-say_set1_collectorjj10_speakerjj13_44_0_32-1,5.6,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_44_0_32-1.wav,jj,일일구로 신고 신고를 하여 병원에 데려가야주게
166,jj-st_set3_collectorjj14_speakerjj33_9_9-0,4.059,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_9_9-0.wav,jj,요건 정동 요건 끅으로 멘든 골체주게
190,jj-st_set1_collectorjj14_speakerjj19_48_8,5.843,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_48_8.wav,jj,엿날 수도 엇인 땐 집이 큰일 나민 동네 사람덜이 다 물 질어다 줫어
1431,jj-st_set1_collectorjj21_speakerjj103_31_8,4.851,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_31_8.wav,jj,느네 어멍 용심나지 안헤샤 느가 어멍 달래 드리라
626,jj-st_set1_collectorjj14_speakerjj29_36_8-0,1.879,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj29_36_8-0.wav,jj,요새 아이덜 너미 호강헴저
61,jj-say_set1_collectorjj10_speakerjj13_45_0_32-0,6.706,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_45_0_32-0.wav,jj,가족 보고 싶은 사람이 한디 다 죽어부나
500,jj-st_set1_collectorjj14_speakerjj96_82_6,4.552,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj96_82_6.wav,jj,식게날은 괴기적에 모물묵에 떡에 먹을 게 핫주게
381,jj-st_set3_collectorjj14_speakerjj40_5_4,3.106,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_5_4.wav,jj,걸름이라도 호꼼 헤사 농서가 뒈주게
1130,jj-st_set2_collectorjj15_speakerjj56_88_6-1,2.999,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_88_6-1.wav,jj,마당에 신 평상 이레 앗다가 노라
440,jj-st_set3_collectorjj14_speakerjj35_29_3,2.05,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_29_3.wav,jj,어멍이 해 준 밥이 제일 맛 좋주게
647,jj-st_set1_collectorjj14_speakerjj19_37_5,2.868,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_37_5.wav,jj,우리 똘은 아직 분시 몰른 애기우다
1212,jj-st_set2_collectorjj15_speakerjj56_24_6,3.905,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj56_24_6.wav,jj,오늘 저녁엔 갈치 사단 갈치국이나 끌령 먹게
278,jj-st_set3_collectorjj14_speakerjj35_14_6,4.659,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_14_6.wav,jj,재게 보리 비영 태작헤살 건디 영 비만 왕 걱정이여
1321,jj-st_set1_collectorjj9_speakerjj14_1_5,3.047,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_1_5.wav,jj,그 아방에 그 아덜 그 어멍에 그 똘인게
223,jj-st_set1_collectorjj14_speakerjj91_0_7,3.956,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj91_0_7.wav,jj,경 고만이 앉아 앉아 있지만 말앙 느도 고치허라
1419,jj-st_set1_collectorjj21_speakerjj103_22_8,7.227,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj21/st_set1_collectorjj21_speakerjj103_22_8.wav,jj,댓다덜은 돌음박질도 잘허곡 뜀박질도 잘허곡 보통 놀랜 다리가 아니라
682,jj-st_set1_collectorjj14_speakerjj96_44_5,2.579,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj96_44_5.wav,jj,큰아부진 무신거 때문에 일본에 가낫수꽈
977,jj-st_set1_collectorjj58_speakerjj206_72_4,3.019,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_72_4.wav,jj,동텃저 혼저 촐령 밧디 가사 일헐 거 아니가
985,jj-st_set1_collectorjj58_speakerjj206_79_5,4.041,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_79_5.wav,jj,전복도 맛 좋주만 그 그 게우 놩 멘든 젓도 맛 좋주게
481,jj-st_set3_collectorjj14_speakerjj40_103_4,2.6,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_103_4.wav,jj,연 날리기 거튼 건 안 헤난마씨
479,jj-st_set1_collectorjj14_speakerjj96_96_5,4.279,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj96_96_5.wav,jj,우리 두린 땐 하라방덜이 초신 삼아 주민 그거 신어낫주게
58,jj-say_set1_collectorjj10_speakerjj13_44_0_32-3,10.389,/data/MTDATA/fn-2-018/root/person/say/jj/collectorjj10/say_set1_collectorjj10_speakerjj13_44_0_32-3.wav,jj,그 아픈 거를 일일구에 잘 전달하여 일일구가 오민 잘 처치여게 해삽주게
530,jj-st_set3_collectorjj14_speakerjj35_32_5-1,1.437,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_32_5-1.wav,jj,무신 잔치 음식을 영 허멘
146,jj-st_set3_collectorjj14_speakerjj35_36_4,2.99,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_36_4.wav,jj,우리 아들은 고기 반찬 엇이민 먹을 거 엇덴 허여
305,jj-st_set3_collectorjj14_speakerjj33_23_5,3.35,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_23_5.wav,jj,펭귤이렌 허는 것은 옛날에 어 하난디 요샌 엇어
833,jj-st_set1_collectorjj36_speakerjj207_15_5,3.899,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj207_15_5.wav,jj,간 보난 성은 펜두룽허게 마루에 앉아서라
1204,jj-st_set2_collectorjj15_speakerjj61_109_8,7.852,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_109_8.wav,jj,느름허레 갈 때 각시 소중이 입엉 그래 가민 운 좋덴 허는 말이 잇어 잇어낫어
455,jj-st_set3_collectorjj14_speakerjj40_78_4,2.528,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj40_78_4.wav,jj,너 신발 짝글레기로 신은 거 아니
482,jj-st_set3_collectorjj14_speakerjj33_74_6,3.559,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj33_74_6.wav,jj,옛날 포는 옷이 어디 셔게 다 집이서 멘들앙 입엇주
1291,jj-st_set1_collectorjj9_speakerjj14_72_5,3.078,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj9/st_set1_collectorjj9_speakerjj14_72_5.wav,jj,동텃저 혼저 촐령 밧디 가서 일헐 거 아니가
139,jj-st_set1_collectorjj14_speakerjj19_52_6,4.11,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_52_6.wav,jj,하르방 할망이 좋아헐 건디 아이덜도 돌앙 가카마씀
865,jj-st_set1_collectorjj36_speakerjj207_54_5,3.619,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj207_54_5.wav,jj,할망 얼굴이 발강헤신디 약주 혼 잔 드셧수과
1235,jj-st_set2_collectorjj15_speakerjj61_105_3,2.708,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj15/st_set2_collectorjj15_speakerjj61_105_3.wav,jj,문에 돌처귀가 뭐꽈 그거 설명해 줍서
249,jj-st_set3_collectorjj14_speakerjj35_60_5-0,1.873,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set3_collectorjj14_speakerjj35_60_5-0.wav,jj,저 연기 불 난 거 아니꽈
388,jj-st_set1_collectorjj14_speakerjj19_53_7,4.759,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj19_53_7.wav,jj,요자기 처갓집이 강 보난 가시어멍이 보릴 갈지 못헹 막 조들암서라
884,jj-st_set1_collectorjj36_speakerjj207_79_7,4.979,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj36/st_set1_collectorjj36_speakerjj207_79_7.wav,jj,전복도 맛 좋주만은 그 게우 낭 멘든 젓도 맛 좋주게
1005,jj-st_set1_collectorjj58_speakerjj206_84_3,1.87,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj58/st_set1_collectorjj58_speakerjj206_84_3.wav,jj,이 궤기 앗앙 강 갈랑 먹으라
612,jj-st_set1_collectorjj14_speakerjj95_1_5,3.209,/data/MTDATA/fn-2-018/root/person/st/jj/collectorjj14/st_set1_collectorjj14_speakerjj95_1_5.wav,jj,그 아방에 그 아덜 그 어멍이 그 똘인게게
